,SaleDollarCnt
7022,289000.0
7023,284500.0
7024,245500.0
7025,272500.0
7026,269000.0
7027,285000.0
7028,396000.0
7029,850000.0
7030,1450000.0
7031,695000.0
7032,328450.0
7033,575000.0
7034,481203.0
7035,880000.0
7036,675000.0
7037,512000.0
7038,1190000.0
7039,546000.0
7040,570000.0
7041,596000.0
7042,285000.0
7043,490000.0
7044,598500.0
7045,658000.0
7046,475000.0
7047,610000.0
7048,652000.0
7049,525000.0
7050,450000.0
7051,385000.0
7052,380000.0
7053,500000.0
7054,478000.0
7055,593777.0
7056,435000.0
7057,570000.0
7058,725000.0
7059,571000.0
7060,460000.0
7061,538000.0
7062,440000.0
7063,495000.0
7064,493000.0
7065,426000.0
7066,665800.0
7067,410000.0
7068,242000.0
7069,640000.0
7070,480000.0
7071,342500.0
7072,421000.0
7073,217000.0
7074,255294.0
7075,280000.0
7076,320000.0
7077,342500.0
7078,251000.0
7079,280400.0
7080,259950.0
7081,300000.0
7082,735000.0
7083,763068.0
7084,281000.0
7085,379950.0
7086,300000.0
7087,385000.0
7088,321650.0
7089,285000.0
7090,363500.0
7091,212000.0
7092,246000.0
7093,312000.0
7094,325000.0
7095,286450.0
7096,304000.0
7097,327000.0
7098,280000.0
7099,302000.0
7100,308000.0
7101,280000.0
7102,315000.0
7103,280000.0
7104,650000.0
7105,620000.0
7106,589000.0
7107,653000.0
7108,549950.0
7109,595000.0
7110,623000.0
7111,487250.0
7112,555000.0
7113,537000.0
7114,553000.0
7115,480000.0
7116,420000.0
7117,564000.0
7118,445000.0
7119,459950.0
7120,479000.0
7121,485000.0
7122,530000.0
7123,434000.0
7124,445000.0
7125,529900.0
7126,465000.0
7127,550000.0
7128,630000.0
7129,905000.0
7130,930000.0
7131,835000.0
7132,726888.0
7133,690000.0
7134,751000.0
7135,738500.0
7136,537700.0
7137,465000.0
7138,570000.0
7139,625000.0
7140,450000.0
7141,875000.0
7142,635588.0
7143,458500.0
7144,555000.0
7145,635000.0
7146,554000.0
7147,482500.0
7148,238500.0
7149,285000.0
7150,205000.0
7151,299500.0
7152,240000.0
7153,249500.0
7154,200000.0
7155,263525.0
7156,285000.0
7157,175000.0
7158,247000.0
7159,216500.0
7160,250000.0
7161,230000.0
7162,208000.0
7163,368000.0
7164,234950.0
7165,234950.0
7166,215000.0
7167,205000.0
7168,410000.0
7169,220000.0
7170,308000.0
7171,850000.0
7172,385000.0
7173,335000.0
7174,350000.0
7175,372000.0
7176,330000.0
7177,420000.0
7178,319950.0
7179,320000.0
7180,350000.0
7181,289571.0
7182,582500.0
7183,352500.0
7184,357000.0
7185,435000.0
7186,445000.0
7187,390000.0
7188,280000.0
7189,1442500.0
7190,852000.0
7191,554000.0
7192,289950.0
7193,565000.0
7194,440000.0
7195,307000.0
7196,780000.0
7197,318000.0
7198,682000.0
7199,484062.0
7200,505000.0
7201,301000.0
7202,795000.0
7203,545000.0
7204,1575000.0
7205,560000.0
7206,715000.0
7207,465000.0
7208,690000.0
7209,365000.0
7210,549950.0
7211,500000.0
7212,403000.0
7213,352500.0
7214,800000.0
7215,513000.0
7216,625000.0
7217,463500.0
7218,415000.0
7219,455000.0
7220,444750.0
7221,370100.0
7222,380000.0
7223,475000.0
7224,462500.0
7225,425000.0
7226,475000.0
7227,505000.0
7228,530000.0
7229,550000.0
7230,626254.0
7231,715000.0
7232,365101.0
7233,372000.0
7234,392000.0
7235,303000.0
7236,345500.0
7237,375012.0
7238,350000.0
7239,490500.0
7240,242000.0
7241,280000.0
7242,525000.0
7243,445000.0
7244,338000.0
7245,378000.0
7246,390000.0
7247,329000.0
7248,316000.0
7249,935000.0
7250,731000.0
7251,616000.0
7252,949000.0
7253,316000.0
7254,875000.0
7255,413250.0
7256,698000.0
7257,454888.0
7258,650000.0
7259,768000.0
7260,750000.0
7261,785000.0
7262,355000.0
7263,699000.0
7264,412000.0
7265,409250.0
7266,192000.0
7267,269500.0
7268,230100.0
7269,310000.0
7270,278000.0
7271,260000.0
7272,319950.0
7273,325000.0
7274,344900.0
7275,325000.0
7276,327500.0
7277,321600.0
7278,530000.0
7279,245000.0
7280,290000.0
7281,184000.0
7282,300000.0
7283,184500.0
7284,216000.0
7285,600000.0
7286,250000.0
7287,200000.0
7288,400000.0
7289,335000.0
7290,198000.0
7291,550000.0
7292,520000.0
7293,620300.0
7294,385000.0
7295,271000.0
7296,299000.0
7297,280000.0
7298,224950.0
7299,211281.0
7300,280000.0
7301,258000.0
7302,274500.0
7303,325250.0
7304,269900.0
7305,398000.0
7306,284950.0
7307,315000.0
7308,285000.0
7309,183000.0
7310,357500.0
7311,1847500.0
7312,1100000.0
7313,1095000.0
7314,1425000.0
7315,344000.0
7316,1375000.0
7317,799000.0
7318,640000.0
7319,650000.0
7320,575000.0
7321,547000.0
7322,505000.0
7323,535000.0
7324,602500.0
7325,555000.0
7326,530000.0
7327,490000.0
7328,682300.0
7329,355000.0
7330,451950.0
7331,467300.0
7332,1750000.0
7333,775000.0
7334,850000.0
7335,663000.0
7336,670000.0
7337,328000.0
7338,305000.0
7339,330000.0
7340,2188000.0
7341,2100000.0
7342,5493000.0
7343,240000.0
7344,330000.0
7345,397500.0
7346,360000.0
7347,320000.0
7348,337500.0
7349,311750.0
7350,350000.0
7351,1360000.0
7352,406000.0
7353,537200.0
7354,445000.0
7355,365000.0
7356,369950.0
7357,1420000.0
7358,525000.0
7359,932000.0
7360,379000.0
7361,362000.0
7362,626000.0
7363,530000.0
7364,515000.0
7365,495000.0
7366,695000.0
7367,643950.0
7368,420000.0
7369,478000.0
7370,345000.0
7371,329950.0
7372,340000.0
7373,416500.0
7374,865000.0
7375,300000.0
7376,375000.0
7377,264950.0
7378,285000.0
7379,380000.0
7380,320000.0
7381,315000.0
7382,278950.0
7383,299500.0
7384,343500.0
7385,289000.0
7386,280000.0
7387,299000.0
7388,288000.0
7389,295000.0
7390,310000.0
7391,275000.0
7392,350000.0
7393,307000.0
7394,355000.0
7395,230450.0
7396,257000.0
7397,459950.0
7398,395000.0
7399,355000.0
7400,325000.0
7401,299000.0
7402,336500.0
7403,315000.0
7404,539000.0
7405,287500.0
7406,751000.0
7407,620000.0
7408,777150.0
7409,750000.0
7410,740000.0
7411,626500.0
7412,593500.0
7413,675000.0
7414,735000.0
7415,603000.0
7416,825000.0
7417,660000.0
7418,679000.0
7419,680000.0
7420,720000.0
7421,585000.0
7422,575000.0
7423,808000.0
7424,785000.0
7425,710000.0
7426,550000.0
7427,860000.0
7428,705000.0
7429,700000.0
7430,740000.0
7431,640000.0
7432,735000.0
7433,606000.0
7434,737000.0
7435,565000.0
7436,418500.0
7437,675000.0
7438,625000.0
7439,1170000.0
7440,580000.0
7441,461000.0
7442,429000.0
7443,635000.0
7444,797755.0
7445,832000.0
7446,590550.0
7447,395350.0
7448,712500.0
7449,658600.0
7450,580000.0
7451,505000.0
7452,740000.0
7453,445300.0
7454,592000.0
7455,575000.0
7456,653393.0
7457,595000.0
7458,822000.0
7459,600000.0
7460,724000.0
7461,415000.0
7462,1067000.0
7463,399900.0
7464,405000.0
7465,873600.0
7466,512000.0
7467,595000.0
7468,600000.0
7469,735000.0
7470,467000.0
7471,581000.0
7472,687000.0
7473,1075000.0
7474,900000.0
7475,740000.0
7476,795000.0
7477,565000.0
7478,395000.0
7479,545000.0
7480,575000.0
7481,306500.0
7482,234000.0
7483,225000.0
7484,253000.0
7485,370000.0
7486,276500.0
7487,300500.0
7488,215000.0
7489,259950.0
7490,370000.0
7491,910000.0
7492,800000.0
7493,700000.0
7494,653675.0
7495,780000.0
7496,736500.0
7497,830000.0
7498,938000.0
7499,653500.0
7500,699000.0
7501,630000.0
7502,615000.0
7503,613000.0
7504,540000.0
7505,602500.0
7506,735000.0
7507,790100.0
7508,630000.0
7509,1285000.0
7510,1060000.0
7511,668000.0
7512,792000.0
7513,599000.0
7514,635000.0
7515,644500.0
7516,1300000.0
7517,1982000.0
7518,1105000.0
7519,900000.0
7520,1000000.0
7521,660000.0
7522,426000.0
7523,725000.0
7524,550400.0
7525,625000.0
7526,600000.0
7527,526000.0
7528,449000.0
7529,352500.0
7530,645000.0
7531,636207.0
7532,460000.0
7533,905000.0
7534,825000.0
7535,725000.0
7536,475000.0
7537,5300000.0
7538,728000.0
7539,485000.0
7540,900000.0
7541,664400.0
7542,349950.0
7543,355500.0
7544,890000.0
7545,838500.0
7546,1098000.0
7547,246500.0
7548,225500.0
7549,285000.0
7550,344950.0
7551,320000.0
7552,290000.0
7553,290000.0
7554,260000.0
7555,290000.0
7556,785000.0
7557,700000.0
7558,487500.0
7559,532500.0
7560,605000.0
7561,920000.0
7562,1450000.0
7563,2250000.0
7564,253000.0
7565,445000.0
7566,925000.0
7567,434950.0
7568,310000.0
7569,561200.0
7570,682000.0
7571,800000.0
7572,329900.0
7573,1060000.0
7574,208000.0
7575,300000.0
7576,450000.0
7577,340000.0
7578,1367500.0
7579,329900.0
7580,412000.0
7581,625000.0
7582,567500.0
7583,632000.0
7584,1076000.0
7585,440000.0
7586,310000.0
7587,510000.0
7588,509500.0
7589,580000.0
7590,525000.0
7591,485000.0
7592,465000.0
7593,425000.0
7594,480000.0
7595,452500.0
7596,575000.0
7597,560000.0
7598,409900.0
7599,377500.0
7600,848000.0
7601,559900.0
7602,475000.0
7603,474000.0
7604,815000.0
7605,408000.0
7606,785000.0
7607,309000.0
7608,460000.0
7609,395000.0
7610,330000.0
7611,480000.0
7612,429900.0
7613,515000.0
7614,450000.0
7615,375000.0
7616,530000.0
7617,415200.0
7618,296000.0
7619,393000.0
7620,259000.0
7621,325000.0
7622,377000.0
7623,365000.0
7624,600000.0
7625,205000.0
7626,360000.0
7627,232000.0
7628,200000.0
7629,225000.0
7630,319950.0
7631,335000.0
7632,246600.0
7633,157000.0
7634,415000.0
7635,255000.0
7636,255300.0
7637,377500.0
7638,285000.0
7639,370000.0
7640,265000.0
7641,280000.0
7642,317500.0
7643,300000.0
7644,300000.0
7645,290000.0
7646,290000.0
7647,400000.0
7648,1305000.0
7649,850000.0
7650,875000.0
7651,1039000.0
7652,960000.0
7653,1049000.0
7654,1190000.0
7655,1038000.0
7656,965000.0
7657,440000.0
7658,575000.0
7659,435000.0
7660,440000.0
7661,275000.0
7662,410000.0
7663,385000.0
7664,510000.0
7665,549900.0
7666,536500.0
7667,549950.0
7668,530000.0
7669,329000.0
7670,433900.0
7671,465000.0
7672,434000.0
7673,830000.0
7674,806888.0
7675,860000.0
7676,1121000.0
7677,3191000.0
7678,1130000.0
7679,815000.0
7680,875000.0
7681,693500.0
7682,765000.0
7683,690000.0
7684,380000.0
7685,600000.0
7686,575000.0
7687,220000.0
7688,260000.0
7689,280000.0
7690,1329000.0
7691,580000.0
7692,580000.0
7693,550000.0
7694,450000.0
7695,265950.0
7696,279000.0
7697,288000.0
7698,285000.0
7699,360000.0
7700,290000.0
7701,279300.0
7702,253500.0
7703,263250.0
7704,410000.0
7705,487000.0
7706,352500.0
7707,750000.0
7708,700000.0
7709,725000.0
7710,775000.0
7711,950000.0
7712,327000.0
7713,625000.0
7714,1246000.0
7715,499000.0
7716,926250.0
7717,935000.0
7718,830000.0
7719,825000.0
7720,500000.0
7721,440000.0
7722,499000.0
7723,475000.0
7724,572000.0
7725,500000.0
7726,520000.0
7727,532100.0
7728,500000.0
7729,410000.0
7730,297300.0
7731,462254.0
7732,229000.0
7733,286000.0
7734,297250.0
7735,320100.0
7736,298000.0
7737,260000.0
7738,350000.0
7739,375000.0
7740,467500.0
7741,340000.0
7742,390000.0
7743,319000.0
7744,419000.0
7745,400000.0
7746,470000.0
7747,315000.0
7748,401000.0
7749,293000.0
7750,926000.0
7751,885000.0
7752,283000.0
7753,235000.0
7754,580000.0
7755,290000.0
7756,663750.0
7757,710000.0
7758,645000.0
7759,680000.0
7760,542500.0
7761,310000.0
7762,318000.0
7763,275000.0
7764,250000.0
7765,238000.0
7766,226000.0
7767,314200.0
7768,377500.0
7769,225000.0
7770,530000.0
7771,680001.0
7772,240000.0
7773,268000.0
7774,431500.0
7775,341000.0
7776,367260.0
7777,1600000.0
7778,280000.0
7779,324950.0
7780,349900.0
7781,368000.0
7782,315000.0
7783,299000.0
7784,340000.0
7785,400000.0
7786,306500.0
7787,315000.0
7788,319950.0
7789,335000.0
7790,390000.0
7791,1125000.0
7792,895000.0
7793,880000.0
7794,516000.0
7795,500000.0
7796,530000.0
7797,531000.0
7798,845000.0
7799,582000.0
7800,560300.0
7801,585000.0
7802,655000.0
7803,535000.0
7804,523000.0
7805,540000.0
7806,527900.0
7807,635000.0
7808,650000.0
7809,589000.0
7810,475000.0
7811,506950.0
7812,465100.0
7813,485100.0
7814,485500.0
7815,519000.0
7816,489000.0
7817,500000.0
7818,540000.0
7819,535000.0
7820,440000.0
7821,455000.0
7822,1150000.0
7823,820000.0
7824,1242500.0
7825,1400000.0
7826,1453000.0
7827,1335000.0
7828,1450000.0
7829,1175000.0
7830,925000.0
7831,1075000.0
7832,871000.0
7833,950500.0
7834,860000.0
7835,2250000.0
7836,1370000.0
7837,1505000.0
7838,1380000.0
7839,1260000.0
7840,1014000.0
7841,1022000.0
7842,1875000.0
7843,650000.0
7844,910000.0
7845,814000.0
7846,962000.0
7847,735000.0
7848,1421000.0
7849,1210000.0
7850,930000.0
7851,858000.0
7852,754000.0
7853,839000.0
7854,752000.0
7855,893880.0
7856,732500.0
7857,705000.0
7858,769000.0
7859,865000.0
7860,390000.0
7861,401000.0
7862,400000.0
7863,320000.0
7864,295000.0
7865,350000.0
7866,220000.0
7867,430000.0
7868,440000.0
7869,469800.0
7870,417000.0
7871,355000.0
7872,525000.0
7873,975000.0
7874,850000.0
7875,729000.0
7876,1236000.0
7877,257000.0
7878,227000.0
7879,206000.0
7880,390000.0
7881,348000.0
7882,672000.0
7883,699000.0
7884,380000.0
7885,705000.0
7886,1760000.0
7887,2212500.0
7888,180000.0
7889,204000.0
7890,197000.0
7891,250000.0
7892,352000.0
7893,210000.0
7894,240000.0
7895,337500.0
7896,286000.0
7897,439000.0
7898,319500.0
7899,243000.0
7900,235000.0
7901,260000.0
7902,311000.0
7903,300000.0
7904,285000.0
7905,270000.0
7906,290000.0
7907,270500.0
7908,281500.0
7909,350000.0
7910,450000.0
7911,365000.0
7912,260000.0
7913,310000.0
7914,304000.0
7915,205000.0
7916,260000.0
7917,225000.0
7918,255000.0
7919,330100.0
7920,277950.0
7921,309999.0
7922,337500.0
7923,231000.0
7924,348000.0
7925,328000.0
7926,380000.0
7927,379900.0
7928,429500.0
7929,535000.0
7930,596500.0
7931,352500.0
7932,470000.0
7933,451050.0
7934,337500.0
7935,700000.0
7936,725000.0
7937,711777.0
7938,505000.0
7939,635000.0
7940,425000.0
7941,459000.0
7942,450000.0
7943,287500.0
7944,580000.0
7945,525000.0
7946,450000.0
7947,550000.0
7948,598000.0
7949,731000.0
7950,615000.0
7951,601002.0
7952,663600.0
7953,600100.0
7954,650000.0
7955,615000.0
7956,675000.0
7957,1400000.0
7958,514000.0
7959,525000.0
7960,479000.0
7961,450000.0
7962,503000.0
7963,490000.0
7964,480000.0
7965,250000.0
7966,602500.0
7967,320000.0
7968,407500.0
7969,449950.0
7970,499000.0
7971,975000.0
7972,521000.0
7973,1175000.0
7974,950000.0
7975,2200000.0
7976,1100000.0
7977,480000.0
7978,390000.0
7979,382000.0
7980,460000.0
7981,210000.0
7982,209500.0
7983,261000.0
7984,269900.0
7985,250000.0
7986,600000.0
7987,905000.0
7988,270000.0
7989,455000.0
7990,850000.0
7991,510000.0
7992,378000.0
7993,339000.0
7994,389000.0
7995,385000.0
7996,595000.0
7997,385000.0
7998,404500.0
7999,819000.0
8000,499950.0
8001,600000.0
8002,497600.0
8003,226500.0
8004,570000.0
8005,220950.0
8006,562000.0
8007,596000.0
8008,640000.0
8009,555000.0
8010,337000.0
8011,293000.0
8012,345000.0
8013,383000.0
8014,495000.0
8015,455000.0
8016,232000.0
8017,335000.0
8018,245000.0
8019,590000.0
8020,710000.0
8021,2900000.0
8022,750000.0
8023,304000.0
8024,495000.0
8025,367950.0
8026,366000.0
8027,316000.0
8028,450000.0
8029,800000.0
8030,1770000.0
8031,425000.0
8032,250000.0
8033,433000.0
8034,416500.0
8035,495000.0
8036,506000.0
8037,412000.0
8038,350000.0
8039,385000.0
8040,300000.0
8041,355000.0
8042,415800.0
8043,350000.0
8044,280000.0
8045,288000.0
8046,755000.0
8047,765000.0
8048,637000.0
8049,1050000.0
8050,865000.0
8051,1250000.0
8052,1225000.0
8053,570000.0
8054,500000.0
8055,1064000.0
8056,506000.0
8057,395900.0
8058,525000.0
8059,553000.0
8060,550000.0
8061,275000.0
8062,361000.0
8063,410000.0
8064,412450.0
8065,226000.0
8066,230000.0
8067,165000.0
8068,251000.0
8069,385000.0
8070,424500.0
8071,756000.0
8072,754300.0
8073,526000.0
8074,1010000.0
8075,704220.0
8076,692000.0
8077,530000.0
8078,858000.0
8079,745000.0
8080,949600.0
8081,280000.0
8082,344950.0
8083,364000.0
8084,307500.0
8085,289950.0
8086,335685.0
8087,327950.0
8088,221000.0
8089,215000.0
8090,145000.0
8091,774400.0
8092,548000.0
8093,405000.0
8094,540000.0
8095,350000.0
8096,343000.0
8097,714000.0
8098,280500.0
8099,336000.0
8100,350000.0
8101,248500.0
8102,491000.0
8103,530000.0
8104,640000.0
8105,450000.0
8106,545000.0
8107,279000.0
8108,249900.0
8109,376000.0
8110,415000.0
8111,550000.0
8112,402000.0
8113,362000.0
8114,235000.0
8115,282500.0
8116,775000.0
8117,372000.0
8118,346217.0
8119,344000.0
8120,414000.0
8121,345000.0
8122,399000.0
8123,420000.0
8124,460000.0
8125,2300000.0
8126,489900.0
8127,415000.0
8128,630000.0
8129,535500.0
8130,525000.0
8131,460000.0
8132,1795000.0
8133,265000.0
8134,455113.0
8135,365000.0
8136,1700000.0
8137,194500.0
8138,259950.0
8139,350000.0
8140,639000.0
8141,693000.0
8142,262500.0
8143,275000.0
8144,290000.0
8145,373000.0
8146,376500.0
8147,619000.0
8148,690000.0
8149,505000.0
8150,657000.0
8151,555500.0
8152,464600.0
8153,650000.0
8154,692500.0
8155,555000.0
8156,525100.0
8157,555000.0
8158,511000.0
8159,546200.0
8160,550000.0
8161,583000.0
8162,633000.0
8163,500000.0
8164,707000.0
8165,606000.0
8166,574000.0
8167,600000.0
8168,651000.0
8169,295500.0
8170,272000.0
8171,278500.0
8172,290000.0
8173,332500.0
8174,549950.0
8175,408500.0
8176,447500.0
8177,437000.0
8178,470000.0
8179,475000.0
8180,510000.0
8181,470000.0
8182,510000.0
8183,650000.0
8184,1436000.0
8185,1120000.0
8186,1095000.0
8187,1460000.0
8188,2050000.0
8189,1530000.0
8190,1358000.0
8191,1180000.0
8192,1270000.0
8193,730000.0
8194,1750000.0
8195,1670000.0
8196,1582500.0
8197,1550000.0
8198,2348000.0
8199,520000.0
8200,592000.0
8201,635000.0
8202,585000.0
8203,240500.0
8204,309950.0
8205,240000.0
8206,299500.0
8207,270000.0
8208,300000.0
8209,328000.0
8210,273500.0
8211,209000.0
8212,280000.0
8213,250000.0
8214,262500.0
8215,655000.0
8216,407000.0
8217,545000.0
8218,237000.0
8219,488500.0
8220,500000.0
8221,600000.0
8222,581500.0
8223,490000.0
8224,700000.0
8225,500000.0
8226,330000.0
8227,310000.0
8228,499500.0
8229,339900.0
8230,250000.0
8231,603750.0
8232,396000.0
8233,402500.0
8234,528000.0
8235,515000.0
8236,624000.0
8237,552500.0
8238,621500.0
8239,550000.0
8240,525000.0
8241,627000.0
8242,749500.0
8243,650000.0
8244,549950.0
8245,550000.0
8246,585000.0
8247,649000.0
8248,433000.0
8249,435000.0
8250,400000.0
8251,267000.0
8252,404000.0
8253,426000.0
8254,293000.0
8255,528000.0
8256,285000.0
8257,610000.0
8258,432500.0
8259,385000.0
8260,385000.0
8261,460000.0
8262,275000.0
8263,352000.0
8264,422000.0
8265,130000.0
8266,466000.0
8267,710888.0
8268,705000.0
8269,710000.0
8270,550000.0
8271,700100.0
8272,550000.0
8273,425000.0
8274,718000.0
8275,597500.0
8276,875000.0
8277,325000.0
8278,555000.0
8279,367500.0
8280,335000.0
8281,450000.0
8282,418400.0
8283,525000.0
8284,824000.0
8285,650000.0
8286,860000.0
8287,844000.0
8288,680000.0
8289,725000.0
8290,550000.0
8291,1015000.0
8292,335000.0
8293,319950.0
8294,270000.0
8295,290000.0
8296,754000.0
8297,1110000.0
8298,402000.0
8299,355000.0
8300,1285000.0
8301,284450.0
8302,291500.0
8303,284200.0
8304,227000.0
8305,498000.0
8306,495000.0
8307,499500.0
8308,471000.0
8309,520000.0
8310,400000.0
8311,337000.0
8312,315000.0
8313,450000.0
8314,1125000.0
8315,244500.0
8316,555000.0
8317,576000.0
8318,585000.0
8319,528000.0
8320,530000.0
8321,530000.0
8322,540000.0
8323,533300.0
8324,642600.0
8325,642500.0
8326,750000.0
8327,890000.0
8328,667000.0
8329,578000.0
8330,600500.0
8331,655000.0
8332,728000.0
8333,825000.0
8334,660367.0
8335,655250.0
8336,539950.0
8337,867000.0
8338,750000.0
8339,615000.0
8340,833250.0
8341,1010000.0
8342,1030000.0
8343,527000.0
8344,974000.0
8345,489000.0
8346,390000.0
8347,445000.0
8348,805000.0
8349,995000.0
8350,1600000.0
8351,1045200.0
8352,1312000.0
8353,1610000.0
8354,525000.0
8355,589950.0
8356,599950.0
8357,675000.0
8358,709000.0
8359,446100.0
8360,250000.0
8361,230500.0
8362,255000.0
8363,315000.0
8364,600000.0
8365,825000.0
8366,710000.0
8367,228000.0
8368,324950.0
8369,316500.0
8370,335000.0
8371,335000.0
8372,443000.0
8373,490000.0
8374,565500.0
8375,1175000.0
8376,1100000.0
8377,701000.0
8378,725000.0
8379,520000.0
8380,570000.0
8381,612800.0
8382,456000.0
8383,547000.0
8384,246000.0
8385,235000.0
8386,237100.0
8387,310000.0
8388,329000.0
8389,285000.0
8390,1025000.0
8391,792000.0
8392,920000.0
8393,845000.0
8394,874888.0
8395,2200000.0
8396,770000.0
8397,765000.0
8398,715000.0
8399,320000.0
8400,286500.0
8401,255000.0
8402,285000.0
8403,313000.0
8404,352750.0
8405,295000.0
8406,348000.0
8407,367500.0
8408,520000.0
8409,324950.0
8410,325000.0
8411,306500.0
8412,255000.0
8413,280000.0
8414,279950.0
8415,211500.0
8416,279450.0
8417,293010.0
8418,291500.0
8419,630000.0
8420,375000.0
8421,167000.0
8422,747000.0
8423,627000.0
8424,397000.0
8425,1340000.0
8426,190000.0
8427,214500.0
8428,191000.0
8429,225000.0
8430,235000.0
8431,203200.0
8432,156264.0
8433,172400.0
8434,203000.0
8435,199950.0
8436,145000.0
8437,198000.0
8438,180000.0
8439,222000.0
8440,235000.0
8441,200000.0
8442,234800.0
8443,219950.0
8444,209000.0
8445,220000.0
8446,217000.0
8447,215000.0
8448,215000.0
8449,188000.0
8450,150000.0
8451,190000.0
8452,168990.0
8453,180000.0
8454,250000.0
8455,224000.0
8456,245000.0
8457,275000.0
8458,685000.0
8459,692000.0
8460,824500.0
8461,665000.0
8462,835000.0
8463,627800.0
8464,598000.0
8465,535000.0
8466,515000.0
8467,605000.0
8468,605000.0
8469,939000.0
8470,970000.0
8471,769000.0
8472,920000.0
8473,871000.0
8474,868900.0
8475,922000.0
8476,782500.0
8477,962800.0
8478,550000.0
8479,610000.0
8480,513000.0
8481,600000.0
8482,1015000.0
8483,1312875.0
8484,315000.0
8485,235000.0
8486,425000.0
8487,265000.0
8488,345000.0
8489,309000.0
8490,320000.0
8491,346000.0
8492,449500.0
8493,205000.0
8494,665000.0
8495,571000.0
8496,606500.0
8497,500000.0
8498,610000.0
8499,382000.0
8500,452000.0
8501,439500.0
8502,379950.0
8503,598000.0
8504,720000.0
8505,674950.0
8506,353000.0
8507,265000.0
8508,342600.0
8509,550000.0
8510,290000.0
8511,985000.0
8512,387000.0
8513,732000.0
8514,875909.0
8515,802000.0
8516,795000.0
8517,759000.0
8518,851000.0
8519,830000.0
8520,635000.0
8521,805000.0
8522,730000.0
8523,825000.0
8524,818000.0
8525,860000.0
8526,899000.0
8527,884250.0
8528,1098000.0
8529,865000.0
8530,1010000.0
8531,960000.0
8532,784000.0
8533,190000.0
8534,255000.0
8535,224500.0
8536,196730.0
8537,192500.0
8538,235000.0
8539,215000.0
8540,314950.0
8541,340000.0
8542,763500.0
8543,700000.0
8544,506000.0
8545,660000.0
8546,1250000.0
8547,540000.0
8548,415000.0
8549,480000.0
8550,389950.0
8551,430000.0
8552,443000.0
8553,415000.0
8554,468000.0
8555,766300.0
8556,1049000.0
8557,840000.0
8558,820000.0
8559,850000.0
8560,739000.0
8561,825000.0
8562,330000.0
8563,227000.0
8564,242150.0
8565,305000.0
8566,290100.0
8567,329000.0
8568,275000.0
8569,353000.0
8570,340000.0
8571,320000.0
8572,305000.0
8573,320000.0
8574,295000.0
8575,265000.0
8576,299950.0
8577,332000.0
8578,269000.0
8579,510000.0
8580,390950.0
8581,324000.0
8582,367999.0
8583,284000.0
8584,374950.0
8585,323131.0
8586,319950.0
8587,260000.0
8588,297500.0
8589,326888.0
8590,274950.0
8591,307450.0
8592,290000.0
8593,279950.0
8594,283000.0
8595,220000.0
8596,295000.0
8597,310000.0
8598,257500.0
8599,285000.0
8600,260000.0
8601,990000.0
8602,1046000.0
8603,68000.0
8604,33000.0
8605,281000.0
8606,299950.0
8607,345000.0
8608,305000.0
8609,316000.0
8610,750000.0
8611,475000.0
8612,405000.0
8613,365000.0
8614,375000.0
8615,440000.0
8616,750000.0
8617,575000.0
8618,580000.0
8619,860000.0
8620,630000.0
8621,1081000.0
8622,570000.0
8623,520000.0
8624,425000.0
8625,503000.0
8626,726100.0
8627,560000.0
8628,327000.0
8629,386000.0
8630,779500.0
8631,547000.0
8632,525000.0
8633,710000.0
8634,525000.0
8635,455000.0
8636,395000.0
8637,342500.0
8638,1400000.0
8639,925000.0
8640,937750.0
8641,740000.0
8642,1110000.0
8643,866000.0
8644,888200.0
8645,845500.0
8646,800000.0
8647,685000.0
8648,613000.0
8649,508000.0
8650,590000.0
8651,735000.0
8652,647500.0
8653,470000.0
8654,467500.0
8655,461500.0
8656,280000.0
8657,281000.0
8658,280000.0
8659,392000.0
8660,355000.0
8661,340000.0
8662,549000.0
8663,529000.0
8664,580000.0
8665,1485000.0
8666,965000.0
8667,850000.0
8668,558207.0
8669,1275000.0
8670,1095000.0
8671,665000.0
8672,375000.0
8673,430000.0
8674,265000.0
8675,530000.0
8676,414473.0
8677,285500.0
8678,594000.0
8679,511364.0
8680,157500.0
8681,258000.0
8682,168000.0
8683,185000.0
8684,306800.0
8685,930000.0
8686,721000.0
8687,360000.0
8688,375000.0
8689,235000.0
8690,380000.0
8691,355000.0
8692,485000.0
8693,420000.0
8694,545000.0
8695,574950.0
8696,612000.0
8697,650000.0
8698,650000.0
8699,400500.0
8700,900000.0
8701,865000.0
8702,447000.0
8703,2350000.0
8704,340000.0
8705,265000.0
8706,294000.0
8707,399000.0
8708,515000.0
8709,740000.0
8710,415000.0
8711,280000.0
8712,417000.0
8713,419000.0
8714,805000.0
8715,279499.0
8716,1262500.0
8717,244000.0
8718,372000.0
8719,365000.0
8720,362000.0
8721,351100.0
8722,312000.0
8723,364000.0
8724,398000.0
8725,389950.0
8726,359950.0
8727,665000.0
8728,415000.0
8729,845000.0
8730,475000.0
8731,462700.0
8732,370000.0
8733,487000.0
8734,507107.0
8735,550000.0
8736,574900.0
8737,386000.0
8738,4250000.0
8739,5350000.0
8740,439950.0
8741,421500.0
8742,440000.0
8743,510000.0
8744,500000.0
8745,558000.0
8746,1805777.0
8747,1150000.0
8748,1820000.0
8749,1150000.0
8750,855000.0
8751,1349500.0
8752,890000.0
8753,725000.0
