PropertyID,SaleDollarCnt,TransDate,censusblockgroup,ZoneCodeCounty,Usecode,BedroomCnt,BathroomCnt,FinishedSquareFeet,GarageSquareFeet,LotSizeSquareFeet,StoryCnt,BuiltYear,ViewType,Latitude,Longitude,BGMedHomeValue,BGMedRent,BGMedYearBuilt,BGPctOwn,BGPctVacant,BGMedIncome,BGPctKids,BGMedAge
48658368,655000,5/20/2015,5.30E+11,R3.5,9,3,2.25,1640,290,10377,1,1967,NA,47638266,-122171036,699300,2001,1971,0.9117,0.0223,118063,0.3486,47
48658429,1122000,7/28/2015,5.30E+11,R2.5,9,3,2.5,3040,590,11125,2,2014,NA,47638331,-122167221,695100,NA,1973,0.8359,0,151027,0.4211,41.1
48658482,560000,8/4/2015,5.30E+11,RA5,9,4,2,1710,NA,12913,1,2001,244,47643685,-121958653,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48658532,440000,8/11/2015,5.30E+11,RA5,9,3,3,1980,NA,16147,2,1966,244,47637799,-121958340,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48658533,475000,9/3/2015,5.30E+11,RA5,9,3,2,1240,NA,15705,1,1957,244,47637669,-121958416,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48658536,1078000,5/9/2015,5.30E+11,RA5,9,4,2.75,3160,730,42733,2,1995,244,47636753,-121958631,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48658578,899900,4/4/2015,5.30E+11,RA5,9,4,4,4710,780,18498,2,2014,NA,47643564,-121961145,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48658621,585000,5/19/2015,5.30E+11,RA5,9,2,1.75,1560,NA,29211,2,1989,NA,47637141,-121956595,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48658655,356000,8/22/2015,5.30E+11,RA5,9,3,1,1040,280,36006,1,1955,NA,47644210,-121962288,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48658673,675000,7/24/2015,5.30E+11,RA5,9,4,2.5,2600,930,49359,2,1996,NA,47631025,-121963084,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48658686,660000,9/12/2015,5.30E+11,RA5,9,4,2.5,3000,930,28945,2,1996,NA,47630850,-121963878,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48658702,595000,4/1/2015,5.30E+11,RA10,9,3,2.75,2150,640,31238,2,1996,NA,47659748,-121960122,652900,1138,1993,0.8442,0.0193,122375,0.4147,41.1
48658735,620000,4/25/2015,5.30E+11,RA10,9,4,3,2690,700,32780,2,1998,82,47661095,-121955240,652900,1138,1993,0.8442,0.0193,122375,0.4147,41.1
48658740,705000,7/3/2015,5.30E+11,RA10,9,3,2.5,2720,750,52576,2,1998,82,47661794,-121958570,652900,1138,1993,0.8442,0.0193,122375,0.4147,41.1
48658832,429950,6/11/2015,5.30E+11,RA5,9,3,1.75,1570,NA,11700,1,1976,NA,47638778,-121966469,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48658839,499950,6/18/2015,5.30E+11,RA5,9,4,2,2630,290,12950,2,1976,NA,47639124,-121965522,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48658840,403000,4/8/2015,5.30E+11,RA5,9,3,1,1500,NA,10730,1,1977,NA,47638526,-121965662,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48658861,727000,6/20/2015,5.30E+11,RA5,9,4,3.25,2980,850,24703,2,1993,NA,47631726,-121991483,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48658893,782500,9/5/2015,5.30E+11,RA5,9,3,3,3440,1080,28211,2,1994,NA,47630268,-121993020,516700,1323,1992,0.8203,0.1282,107250,0.3811,41.7
48659013,450000,4/23/2015,5.30E+11,R6,9,4,3,2040,400,9565,1,1959,NA,47735563,-122335123,341800,1137,1966,0.6479,0,93173,0.158,54.1
48659197,599950,4/16/2015,5.30E+11,RA2.5,9,3,2.5,1970,NA,106722,1,1985,79,47249639,-122002325,414900,NA,1989,1,0.0777,100074,0.3902,45.1
48659378,329500,5/14/2015,5.30E+11,R5,9,3,2.5,2120,520,22482,1,1979,NA,47341098,-122265046,327800,1740,1990,0.9271,0.0804,89211,0.4869,38.4
48659389,365000,8/13/2015,5.30E+11,R5,9,4,3,2400,780,15069,2,1991,NA,47340032,-122269696,327800,1740,1990,0.9271,0.0804,89211,0.4869,38.4
48659397,375000,6/17/2015,5.30E+11,RA5,9,3,1.5,2230,550,53578,1,1963,82,47339500,-122130276,296900,NA,1968,0.8272,0,53056,0.2346,43.2
48659584,665000,4/1/2015,5.30E+11,RA5,9,3,3.5,3580,920,95832,2,2005,NA,47423877,-122014934,535100,725,1988,0.8773,0,71910,0.3118,47.6
48659591,495000,7/25/2015,5.30E+11,RA5,9,4,1.5,2580,NA,62700,1,1961,NA,47421989,-122010118,535100,725,1988,0.8773,0,71910,0.3118,47.6
48659718,610000,8/8/2015,5.30E+11,SF 7200,9,4,3,2320,440,8036,2,1958,79,47508410,-122376855,342200,1255,1954,0.894,0.038,91719,0.3451,41.9
48659738,569900,5/27/2015,5.30E+11,SF 7200,9,4,1.5,1590,NA,7680,1,1952,79,47509862,-122381150,342200,1255,1954,0.894,0.038,91719,0.3451,41.9
48659767,7.00E+05,7/28/2015,5.30E+11,SF 5000,9,4,2.5,2670,NA,8330,2,1982,82,47510620,-122388176,342200,1255,1954,0.894,0.038,91719,0.3451,41.9
48659848,416000,8/11/2015,5.30E+11,SF 5000,9,3,2,1450,300,8040,2,1955,NA,47516315,-122261189,264700,NA,1951,0.5546,0,47101,0.6785,18.2
48659881,423100,9/10/2015,5.30E+11,RA5,9,5,2,1550,NA,224334,2,1995,NA,47505358,-122142014,319200,696,1972,0.7703,0,108636,0.3475,34.4
48659917,676000,6/30/2015,5.30E+11,RA5,9,3,3,2730,640,73180,2,1993,NA,47512154,-122142068,319200,696,1972,0.7703,0,108636,0.3475,34.4
48659922,260000,8/15/2015,5.30E+11,RA2.5,9,1,1,1160,NA,22954,1,1957,NA,47506305,-121871698,303500,NA,1985,1,0.1748,101169,0.3098,48.8
48659940,7.00E+05,9/1/2015,5.30E+11,R1.8,9,3,1,1150,NA,35415,1,1950,NA,47597481,-122128798,414300,1781,1957,0.8482,0,86399,0.1181,36.4
48659958,1188000,9/25/2015,5.30E+11,R5,9,5,3.5,3680,530,6808,3,2014,NA,47591073,-122135217,361700,1435,1963,0.6888,0.1243,62470,0.1269,40.2
48659978,585000,9/16/2015,5.30E+11,R5,9,3,2,2100,470,13914,1,1958,NA,47591853,-122136138,361700,1435,1963,0.6888,0.1243,62470,0.1269,40.2
48660079,850000,5/30/2015,5.30E+11,R1,9,3,2.75,2550,460,96703,1,1985,NA,47597341,-122005290,635500,NA,2004,0.9328,0.0646,149338,0.8407,32.4
48660097,650100,4/17/2015,5.30E+11,R4,9,2,1,1750,550,60872,1,1973,NA,47594693,-122006365,635500,NA,2004,0.9328,0.0646,149338,0.8407,32.4
48660126,650000,5/1/2015,5.30E+11,R4,9,3,2,1970,180,54450,1,1980,NA,47593626,-122012059,519900,2001,2001,0.9094,0,152019,0.5914,35.2
48660187,1316250,5/2/2015,5.30E+11,SF 5000,9,4,3.25,3410,290,5264,2,2015,NA,47686351,-122396097,507600,1399,1946,0.9303,0.0284,121094,0.3258,42.6
48660391,428500,7/11/2015,5.30E+11,R6,9,3,1.75,1720,NA,7331,1,1929,NA,47774458,-122378567,393300,NA,1963,0.9542,0,75000,0.4044,48.4
48660425,535000,7/18/2015,5.30E+11,R6,9,5,3,2130,110,5500,1,1986,NA,47768085,-122381241,393300,NA,1963,0.9542,0,75000,0.4044,48.4
48660439,590000,9/25/2015,5.30E+11,R6,9,3,2.5,2180,NA,17359,1,1950,82,47767736,-122382214,393300,NA,1963,0.9542,0,75000,0.4044,48.4
48660466,350000,6/6/2015,5.30E+11,R8,9,3,2.25,2130,NA,7490,1,1955,NA,47767590,-122377542,393300,NA,1963,0.9542,0,75000,0.4044,48.4
48660507,464000,5/15/2015,5.30E+11,R6,9,4,2,2420,380,10500,1,1957,NA,47774974,-122379106,393300,NA,1963,0.9542,0,75000,0.4044,48.4
48660523,530000,8/26/2015,5.30E+11,R6,9,3,2.25,1970,620,7320,1,1960,79,47776425,-122377766,393300,NA,1963,0.9542,0,75000,0.4044,48.4
48660536,945000,7/11/2015,5.30E+11,R6,9,5,3,3550,240,7224,1,1975,82,47773952,-122384462,590200,1398,1958,0.9137,0.0943,129531,0.2946,50.6
48660721,464850,9/3/2015,5.30E+11,R1,9,4,3,1770,NA,54885,1,1982,NA,47765606,-122128285,564000,NA,1984,0.9359,0.03,147094,0.4917,39.1
48660908,235000,8/6/2015,5.30E+11,UL7200,9,3,1,1000,340,9268,1,1959,NA,47433476,-122290670,288300,859,1970,0.4039,0.047,34457,0.4338,28.6
48660940,296000,8/27/2015,5.30E+11,UL7200,9,3,1,1360,350,7313,1,1961,NA,47432236,-122289555,288300,859,1970,0.4039,0.047,34457,0.4338,28.6
48661032,336000,5/27/2015,5.30E+11,UL7200,9,5,2.25,2560,NA,8349,1,1966,NA,47432543,-122286556,288300,859,1970,0.4039,0.047,34457,0.4338,28.6
48661066,535000,4/11/2015,5.30E+11,UL7200,9,2,2,2330,NA,7280,1,1982,244,47428196,-122279645,323800,1069,1968,0.717,0.0553,62333,0.3094,43.2
48661123,469000,4/15/2015,5.30E+11,UL7200,9,4,3,3550,NA,13938,1,1966,244,47425030,-122283313,323800,1069,1968,0.717,0.0553,62333,0.3094,43.2
48661150,303000,8/1/2015,5.30E+11,UL7200,9,3,2,1660,140,7200,1,1986,244,47424514,-122285530,323800,1069,1968,0.717,0.0553,62333,0.3094,43.2
48661357,299900,9/30/2015,5.30E+11,RS7200,9,5,2,1630,230,8100,1,1955,NA,47455072,-122353028,343900,NA,1956,0.9609,0.0203,73472,0.2575,47.6
48661409,550000,5/29/2015,5.30E+11,RS7200,9,3,3,2655,454,8125,2,2014,NA,47454012,-122353205,343900,NA,1956,0.9609,0.0203,73472,0.2575,47.6
48661529,870000,6/13/2015,5.30E+11,R4,9,3,2.5,2310,420,7589,2,2004,NA,47633597,-122201342,603900,1623,1974,0.4707,0.1026,96985,0.2558,36.9
48661657,870000,9/19/2015,5.30E+11,R4,9,4,2,2490,NA,41159,1,1954,NA,47636127,-122196736,603900,1623,1974,0.4707,0.1026,96985,0.2558,36.9
48661723,358000,9/23/2015,5.30E+11,RS7.2,9,3,2.5,2110,460,8213,2,1988,NA,47348034,-122314987,264800,1119,1977,0.7711,0.1433,61950,0.3213,43.5
48661829,1910000,8/4/2015,5.30E+11,R1,9,4,3,3080,690,19934,1,1971,NA,47637265,-122216698,1000001,2001,1967,0.8813,0.0533,235875,0.499,40.5
48661838,1800000,6/9/2015,5.30E+11,R1,9,4,2.25,2570,600,18458,1,1972,82,47636666,-122216345,1000001,2001,1967,0.8813,0.0533,235875,0.499,40.5
48661858,1580000,5/13/2015,5.30E+11,R1,9,4,2.75,3480,NA,19991,2,1979,78,47635452,-122214093,1000001,2001,1967,0.8813,0.0533,235875,0.499,40.5
48661876,2085000,9/5/2015,5.30E+11,R1,9,4,5,3940,940,20903,1,2012,79,47635444,-122214908,1000001,2001,1967,0.8813,0.0533,235875,0.499,40.5
48661926,399950,7/31/2015,5.30E+11,R4,9,4,2.75,2470,400,12994,2,2005,NA,47361554,-122064221,294000,NA,1988,0.9824,0.0442,110242,0.4449,43
48661929,459950,5/21/2015,5.30E+11,R4,9,3,2.25,2450,530,17400,1,1978,NA,47361844,-122063111,294000,NA,1988,0.9824,0.0442,110242,0.4449,43
48661945,351500,4/1/2015,5.30E+11,R4,9,3,2.25,2050,950,15300,1,1988,NA,47359293,-122062012,294000,NA,1988,0.9824,0.0442,110242,0.4449,43
48661952,325000,9/18/2015,5.30E+11,R4,9,3,3,1330,510,13288,1,1967,NA,47360278,-122062690,294000,NA,1988,0.9824,0.0442,110242,0.4449,43
48662058,705000,7/24/2015,5.30E+11,R4,9,4,2.5,2480,770,9488,2,1993,NA,47733419,-122162646,418500,1741,1979,0.8364,0,123594,0.4036,37.7
48662062,678000,6/13/2015,5.30E+11,R4,9,2,1.5,1970,NA,14782,2,1991,NA,47733851,-122163356,418500,1741,1979,0.8364,0,123594,0.4036,37.7
48662079,489000,8/6/2015,5.30E+11,SF 5000,9,4,2,1930,340,4800,1,1976,82,47513213,-122388221,388800,1636,1943,0.8641,0.1259,95221,0.2921,36.7
48662110,452500,8/7/2015,5.30E+11,SF 5000,9,2,1,1770,NA,6293,2,1912,NA,47512540,-122386175,388800,1636,1943,0.8641,0.1259,95221,0.2921,36.7
48662166,410000,5/14/2015,5.30E+11,SF 5000,9,3,1,1190,NA,5280,1,1957,NA,47513072,-122382782,388800,1636,1943,0.8641,0.1259,95221,0.2921,36.7
48662361,460000,5/20/2015,5.30E+11,R6,9,3,2.25,1940,420,6470,2,1984,NA,47749100,-122173336,417100,1334,1992,0.9066,0.0629,119730,0.3711,40.1
48662402,521888,6/5/2015,5.30E+11,R6,9,4,2.5,2240,480,12666,2,1988,78,47749175,-122171187,417100,1334,1992,0.9066,0.0629,119730,0.3711,40.1
48662433,250800,7/25/2015,5.30E+11,R7,9,3,2,1370,480,8125,1,1966,NA,47278306,-122209198,218900,700,1979,0.4485,0.1113,53393,0.4808,34.7
48662592,2.00E+05,9/11/2015,5.30E+11,RS7200,9,2,1,830,220,16670,1,1946,NA,47494581,-122298797,250000,813,1968,0.1969,0.1079,26883,0.3057,40.6
48662671,265000,6/13/2015,5.30E+11,RS7200,9,3,1.5,1820,420,8422,1,1964,NA,47491472,-122300567,237900,820,1959,0.4951,0.0622,65776,0.4935,26.1
48662698,410000,7/14/2015,5.30E+11,R6,9,4,2,1250,560,10076,1,1967,NA,47764086,-122362911,346700,796,1967,0.5232,0.0217,35993,0.1636,46.7
48662701,1095000,8/22/2015,5.30E+11,R4,9,4,2.75,3610,440,15050,1,1961,82,47759462,-122370422,489200,2001,1960,0.893,0.0266,160000,0.3607,47.9
48662713,480000,6/26/2015,5.30E+11,R6,9,4,2.25,1950,570,9500,1,1959,NA,47759003,-122358805,339000,NA,1959,0.9863,0.2327,95735,0.3306,51.7
48662740,491650,6/27/2015,5.30E+11,R6,9,3,2.5,2090,500,8428,1,1962,NA,47760469,-122363057,346700,796,1967,0.5232,0.0217,35993,0.1636,46.7
48662750,541200,8/15/2015,5.30E+11,R6,9,4,2.75,2430,650,8000,1,1963,NA,47760256,-122361893,346700,796,1967,0.5232,0.0217,35993,0.1636,46.7
48662800,505000,7/3/2015,5.30E+11,R5,9,3,1,1250,480,7210,1,1964,NA,47632898,-122120885,443900,1797,1965,0.7568,0,111071,0.2601,39.2
48662815,505000,4/17/2015,5.30E+11,R5,9,3,3,1460,480,7210,1,1963,NA,47631575,-122118816,443900,1797,1965,0.7568,0,111071,0.2601,39.2
48662861,525000,8/27/2015,5.30E+11,R5,9,3,2,2330,380,10894,1,1964,NA,47634026,-122117970,443900,1797,1965,0.7568,0,111071,0.2601,39.2
48662875,485000,4/30/2015,5.30E+11,R5,9,3,1,1250,480,7200,1,1964,NA,47634179,-122120274,443900,1797,1965,0.7568,0,111071,0.2601,39.2
48662911,517000,5/2/2015,5.30E+11,R5,9,4,1,1650,420,8250,1,1966,NA,47636607,-122118384,443900,1797,1965,0.7568,0,111071,0.2601,39.2
48663095,605000,7/18/2015,5.30E+11,SF 5000,9,4,3,1950,370,8100,2,2001,NA,47698994,-122349511,350000,908,1985,0.3654,0.1698,47011,0.2647,28.6
48663146,670000,7/25/2015,5.30E+11,R3.5,9,5,2.5,2070,580,12000,1,1967,NA,47626042,-122104024,532500,1975,1971,0.7892,0.0531,109868,0.2108,44.6
48663326,890000,7/8/2015,5.30E+11,SF 5000,9,3,2,1920,NA,5160,2,1955,78,47644778,-122389929,476300,1056,1956,0.4702,0.0572,71991,0.1634,36
48663399,605000,4/4/2015,5.30E+11,SF 5000,9,3,2,1670,360,5120,1,1955,78,47644041,-122388006,476300,1056,1956,0.4702,0.0572,71991,0.1634,36
48663471,1300000,4/4/2015,5.30E+11,SF 5000,9,5,4,4450,650,7680,2,2010,78,47641816,-122392063,582100,1771,1948,0.664,0.1044,89012,0.2168,45.1
48663473,1565000,9/4/2015,5.30E+11,SF 5000,9,4,4,4524,600,7680,2,2004,79,47642145,-122392058,582100,1771,1948,0.664,0.1044,89012,0.2168,45.1
48663516,554000,4/14/2015,5.30E+11,SF 5000,9,3,2,1450,260,7680,1,1951,82,47640669,-122388575,489700,1059,1961,0.5013,0.0698,90959,0.2815,33.7
48663534,1320000,7/3/2015,5.30E+11,SF 5000,9,3,2.5,2970,NA,7040,1,1958,78,47640243,-122389523,489700,1059,1961,0.5013,0.0698,90959,0.2815,33.7
48663696,490000,9/12/2015,5.30E+11,LR2,9,2,1,2070,NA,4000,2,1928,NA,47587075,-122297751,344700,478,1962,0.4659,0.0465,47321,0.2939,41.5
48663716,304000,9/10/2015,5.30E+11,LR2,9,2,1,900,NA,2837,2,1998,NA,47587545,-122297854,344700,478,1962,0.4659,0.0465,47321,0.2939,41.5
48663732,826000,4/4/2015,5.30E+11,SF 5000,9,3,3.75,2330,500,4000,1,2000,78,47588157,-122295220,344700,478,1962,0.4659,0.0465,47321,0.2939,41.5
48663804,355000,4/7/2015,5.30E+11,SR6,9,5,3,2530,440,9375,1,1966,246,47373762,-122214445,292200,1021,1982,0.2671,0,40572,0.4338,29.3
48663874,665000,7/1/2015,5.30E+11,R4,9,5,2.5,3020,690,30155,1,1979,NA,47737702,-122262200,522100,1882,1977,0.806,0.1261,103000,0.2488,49.5
48663897,1700000,6/4/2015,5.30E+11,R4,9,4,3,2650,740,11427,1,1967,78,47737853,-122266740,522100,1882,1977,0.806,0.1261,103000,0.2488,49.5
48663929,850000,6/26/2015,5.30E+11,R15,9,6,4,3340,NA,18544,1,1970,244,47425825,-122338274,464500,1650,1965,0.8101,0,97727,0.2597,45.9
48664045,1410000,4/28/2015,5.30E+11,SF 9600,9,2,2,2180,480,18525,1,1952,82,47503400,-122387326,586900,2001,1958,0.9134,0.0167,117981,0.1733,50.7
48664064,1810000,9/30/2015,5.30E+11,SF 9600,9,4,2.75,2760,530,25541,1,1954,82,47501068,-122383483,586900,2001,1958,0.9134,0.0167,117981,0.1733,50.7
48664122,575000,4/14/2015,5.30E+11,SF 7200,9,4,2,1720,290,9000,1,1954,78,47504374,-122383594,586900,2001,1958,0.9134,0.0167,117981,0.1733,50.7
48664213,609800,5/16/2015,5.30E+11,R6,9,4,2.5,2170,720,6200,2,1993,NA,47540431,-122186208,406700,1398,1995,0.9044,0.0591,91563,0,57.1
48664536,9.00E+05,4/3/2015,5.30E+11,R6,9,4,2.5,3510,740,6745,2,1998,NA,47601619,-122073791,681100,NA,1994,0.9719,0.0671,196250,0.5247,39.4
48664540,797500,4/28/2015,5.30E+11,R6,9,4,3,3270,730,8223,2,1998,NA,47601835,-122073383,681100,NA,1994,0.9719,0.0671,196250,0.5247,39.4
48664584,640000,5/23/2015,5.30E+11,R 8400,9,3,2.5,2450,700,9033,2,1998,NA,47754705,-122214701,320700,868,1986,0.5807,0.0358,64028,0.128,40.1
48664612,590000,5/6/2015,5.30E+11,RA5,9,4,3,2940,780,29013,2,1992,NA,47763454,-122043554,659200,NA,1988,0.9362,0.1551,155125,0.4867,49
48664640,880000,6/25/2015,5.30E+11,RA5,9,4,2.5,4012,790,57876,2,1997,NA,47772204,-122041357,659200,NA,1988,0.9362,0.1551,155125,0.4867,49
48664668,949000,4/24/2015,5.30E+11,RA5,9,4,4,4270,1170,85643,2,1991,NA,47771066,-122047699,517300,NA,1987,0.9061,0.0571,118286,0.3061,46.8
48664812,304000,8/29/2015,5.30E+11,R5,9,4,3,2100,510,14850,1,1965,NA,47324360,-122267213,264900,1256,1966,0.8223,0,78864,0.2701,40.6
48664837,260000,7/1/2015,5.30E+11,R5,9,5,2.5,2450,310,39560,1,1958,NA,47322385,-122267220,264900,1256,1966,0.8223,0,78864,0.2701,40.6
48664853,424950,6/13/2015,5.30E+11,R5,9,3,2.75,2304,484,18450,2,2012,NA,47319374,-122270447,264900,1256,1966,0.8223,0,78864,0.2701,40.6
48664863,250000,5/8/2015,5.30E+11,R5,9,3,2,1050,NA,18304,1,1953,NA,47320648,-122268793,264900,1256,1966,0.8223,0,78864,0.2701,40.6
48664879,244950,9/24/2015,5.30E+11,R5,9,3,1,1160,NA,19965,1,1960,NA,47321184,-122267217,264900,1256,1966,0.8223,0,78864,0.2701,40.6
48664963,140000,8/12/2015,5.30E+11,R5,9,3,1,1010,NA,18000,1,1967,NA,47328535,-122264207,354400,1186,1985,0.8754,0.0796,101071,0.3446,40.3
48665002,270000,6/6/2015,5.30E+11,R5,9,1,1,1392,440,14850,1,2013,NA,47327223,-122268773,264900,1256,1966,0.8223,0,78864,0.2701,40.6
48665074,425100,5/15/2015,5.30E+11,R5,9,3,2.75,3370,620,13929,2,1986,78,47340989,-122196910,321200,NA,1982,0.9677,0.0653,116111,0.1962,51.7
48665136,249950,8/8/2015,5.30E+11,R7,9,3,2,1490,550,8575,1,1962,NA,47286655,-122195561,206200,738,1968,0.6026,0.0394,61563,0.3739,37.4
48665162,720000,9/10/2015,5.30E+11,R4,9,3,2.5,2540,570,5250,2,1996,NA,47587483,-122034568,601500,1221,1992,0.5507,0.0143,97566,0.6216,32.3
48665173,725000,7/30/2015,5.30E+11,R4,9,3,2.5,2570,490,5793,2,1997,NA,47586701,-122034214,601500,1221,1992,0.5507,0.0143,97566,0.6216,32.3
48665176,712000,7/21/2015,5.30E+11,R4,9,3,2.5,2540,570,5100,2,1996,NA,47587029,-122033816,601500,1221,1992,0.5507,0.0143,97566,0.6216,32.3
48665191,630000,4/25/2015,5.30E+11,R4,9,4,3,2540,570,8706,2,1997,NA,47585541,-122030908,601500,1221,1992,0.5507,0.0143,97566,0.6216,32.3
48665242,705000,6/18/2015,5.30E+11,R4,9,4,2.5,2830,690,6095,2,1998,NA,47584782,-122033290,601500,1221,1992,0.5507,0.0143,97566,0.6216,32.3
48665260,735000,7/16/2015,5.30E+11,R4,9,4,2.5,2760,570,5000,2,1998,246,47586530,-122033204,601500,1221,1992,0.5507,0.0143,97566,0.6216,32.3
48665279,423000,8/11/2015,5.30E+11,SF 5000,9,3,1,870,NA,5927,1,1926,NA,47701187,-122349822,350000,908,1985,0.3654,0.1698,47011,0.2647,28.6
48665319,505000,5/23/2015,5.30E+11,SF 5000,9,3,1.5,1560,NA,6356,2,1947,NA,47699884,-122348202,350000,908,1985,0.3654,0.1698,47011,0.2647,28.6
48665330,807000,9/19/2015,5.30E+11,SF 5000,9,3,2.5,2720,420,7156,2,2015,NA,47700175,-122347006,350000,908,1985,0.3654,0.1698,47011,0.2647,28.6
48665381,475000,6/5/2015,5.30E+11,SF 5000,9,3,2,1360,NA,5120,1,1918,NA,47556905,-122393238,438500,1258,1942,0.7781,0,60865,0.4713,33.8
48665383,535000,6/20/2015,5.30E+11,SF 5000,9,2,1.5,1280,NA,5120,1,1929,NA,47556686,-122393243,438500,1258,1942,0.7781,0,60865,0.4713,33.8
48665395,550000,6/18/2015,5.30E+11,SF 5000,9,5,2.25,2540,NA,5120,1,1964,NA,47557135,-122394576,438500,1258,1942,0.7781,0,60865,0.4713,33.8
48665396,375000,5/7/2015,5.30E+11,SF 5000,9,2,1,790,NA,5120,1,1950,NA,47557025,-122394578,438500,1258,1942,0.7781,0,60865,0.4713,33.8
48665404,612500,6/24/2015,5.30E+11,SF 5000,9,3,2,1860,240,5120,1,1956,NA,47557130,-122393994,438500,1258,1942,0.7781,0,60865,0.4713,33.8
48665454,373000,5/20/2015,5.30E+11,R4,9,5,2.75,2670,590,12966,2,1988,NA,47362941,-122060193,294000,NA,1988,0.9824,0.0442,110242,0.4449,43
48665614,502000,9/18/2015,5.30E+11,R4,9,3,2,1900,660,15168,1,1996,NA,47562211,-121901067,313400,813,1985,0.5955,0.036,74112,0.2069,41.3
48665624,740000,6/17/2015,5.30E+11,R6,9,3,2.5,2750,670,7779,2,1996,NA,47622283,-122025488,542600,1223,2002,0.8552,0.0667,143400,0.6587,34.3
48665629,721000,7/22/2015,5.30E+11,R6,9,3,2.5,2750,670,8209,2,1997,NA,47622930,-122026152,542600,1223,2002,0.8552,0.0667,143400,0.6587,34.3
48665635,714000,9/10/2015,5.30E+11,R6,9,3,2.5,2610,550,7018,2,1997,NA,47623759,-122026261,572000,NA,1992,0.9315,0.0267,155227,0.3904,42.8
48665658,720000,7/1/2015,5.30E+11,R6,9,4,2.5,2790,690,7248,2,1996,NA,47622933,-122028243,572000,NA,1992,0.9315,0.0267,155227,0.3904,42.8
48665856,352000,7/11/2015,5.30E+11,R1,9,3,1.75,1610,440,217364,1,1991,NA,47335019,-122153540,326700,856,1997,0.6047,0.0122,52462,0.5541,23.1
48665893,238525,8/13/2015,5.30E+11,RA5,9,2,1,840,NA,185565,1,1991,NA,47331706,-122145708,349000,1146,1966,0.7734,0.1421,67292,0.2004,50.4
48665918,319900,7/2/2015,5.30E+11,R1,9,3,1,2210,NA,435600,2,1986,78,47339482,-122156244,326700,856,1997,0.6047,0.0122,52462,0.5541,23.1
48665920,375000,9/3/2015,5.30E+11,R1,9,4,4,3150,320,54450,1,1991,NA,47335674,-122162288,326700,856,1997,0.6047,0.0122,52462,0.5541,23.1
48666059,430000,4/29/2015,5.30E+11,RA10,9,3,1.5,1810,NA,349351,2,2002,NA,47339280,-121897254,388300,694,1989,0.7737,0,71122,0.2413,45.3
48666066,1200000,6/25/2015,5.30E+11,R8.4,9,4,3,3230,480,8435,2,1978,78,47530539,-122219574,1000001,NA,1985,1,0,184821,0.337,55.1
48666104,1100000,8/4/2015,5.30E+11,R8.4,9,5,2.5,2960,610,20620,1,1968,244,47530412,-122221601,946900,NA,1976,0.9901,0.0485,189306,0.4272,43
48666145,250000,7/23/2015,5.30E+11,UL7200,9,3,1.75,1150,360,8174,1,1960,NA,47422471,-122290149,323800,1069,1968,0.717,0.0553,62333,0.3094,43.2
48666296,345900,6/27/2015,5.30E+11,RA2.5SO,9,4,3,2180,960,13770,2,1970,NA,47418321,-122144961,312200,1131,1983,0.8408,0.021,91467,0.3256,42.9
48666339,362500,5/1/2015,5.30E+11,R6,9,3,2,1940,620,40588,1,2000,NA,47425147,-122158615,312200,1131,1983,0.8408,0.021,91467,0.3256,42.9
48666374,461000,8/21/2015,5.30E+11,RA5,9,3,2,2165,NA,87120,1,2001,NA,47417320,-122024538,384000,1246,1974,0.8067,0.0707,105924,0.277,45
48666425,411000,5/8/2015,5.30E+11,RA5,9,2,2.25,1910,NA,108900,1,1972,NA,47420393,-122023117,384000,1246,1974,0.8067,0.0707,105924,0.277,45
48666592,310000,5/30/2015,5.30E+11,SF 7200,9,2,1,1340,270,8250,1,1951,NA,47515501,-122270379,270900,NA,1963,0.7984,0.0232,64006,0.332,43.1
48666725,425000,4/10/2015,5.30E+11,R6,9,3,2.5,1370,460,23522,1,1978,NA,47515004,-122162242,375700,1523,1969,0.7636,0.0301,102500,0.3333,42.9
48666737,351000,8/22/2015,5.30E+11,R4,9,3,2,2100,NA,14686,1,1966,NA,47504851,-122148371,447400,1198,1994,0.8978,0,122000,0.458,39.2
48666750,343000,4/30/2015,5.30E+11,R8,9,3,1,1410,NA,18600,1,1960,NA,47503074,-122152359,309800,824,1974,0.1733,0,42846,0.4529,27.2
48666812,480000,6/17/2015,5.30E+11,R6,9,3,2.5,1840,590,37953,1,1992,NA,47515237,-122163504,375700,1523,1969,0.7636,0.0301,102500,0.3333,42.9
